Date,Open,High,Low,Close,Volume,SMAVG (15)
2011-12-23 15:30,126,126.43,126,126.41,14410979,12669025
2011-12-23 14:30,126.02,126.09,125.98,126.005,5442977,13440298
2011-12-23 13:30,126.08,126.12,126.02,126.02,4395878,14061679
2011-12-23 12:30,126.11,126.25,126.03,126.08,5608518,14810921
2011-12-23 11:30,125.95,126.15,125.93,126.11,6650967,15547659
2011-12-23 10:30,125.67,125.95,125.61,125.946,10032689,16611172
2011-12-23 9:30,125.67,125.8,125.41,125.68,19626700,18435806
2011-12-22 15:30,125.35,125.4,125.09,125.4,18989542,19168758
2011-12-22 14:30,125.32,125.39,125.08,125.345,12945244,19203126
2011-12-22 13:30,125.29,125.39,125.14,125.3289,8386413,19069640
2011-12-22 12:30,125.26,125.32,125.13,125.3,8582000,19784798
2011-12-22 11:30,124.8,125.26,124.66,125.25,13320524,20278976
2011-12-22 10:30,124.98,125.01,124.59,124.8,16302750,20799480
2011-12-22 9:30,124.63,125.12,124.36,124.97,23648380,22738190
2011-12-21 15:30,124.05,124.36,123.84,124.17,21691814,23029472
2011-12-21 14:30,123.58,124.14,123.41,124.03,25980078,23249744
2011-12-21 13:30,123.34,123.75,123.15,123.57,14763688,22434386
2011-12-21 12:30,122.85,123.55,122.84,123.34,15634515,22116438
2011-12-21 11:30,123.13,123.29,122.75,122.85,16659580,22286400
2011-12-21 10:30,123.49,123.76,122.97,123.13,22603664,22914996
2011-12-21 9:30,123.93,124.05,123.06,123.49,37402196,23396318
2011-12-20 15:30,123.96,124.14,123.75,123.92,30620976,22791572
2011-12-20 14:30,123.72,124.07,123.72,123.97,19505062,21908876
2011-12-20 13:30,123.73,123.75,123.56,123.72,10942952,21672588
2011-12-20 12:30,123.47,123.93,123.395,123.72,19113804,23010054
2011-12-20 11:30,123.455,123.65,123.26,123.469,15994667,23314356
2011-12-20 10:30,123.3,123.6,123.215,123.47,21128062,23327506
2011-12-20 9:30,122.18,123.33,122.1701,123.3,45383412,24964800
2011-12-19 15:30,120.21,120.39,120.03,120.32,28017610,23682250
2011-12-19 14:30,121.01,121.12,120.16,120.21,24995908,23178420
2011-12-19 13:30,121.02,121.35,120.86,121.02,13749705,22627144
2011-12-19 12:30,121.09,121.18,120.88,121.02,9994469,22634896
2011-12-19 11:30,121.28,121.29,120.71,121.09,18183922,22956380
2011-12-19 10:30,121.91,122.2,121.01,121.28,26088536,23311912
2011-12-19 9:30,122.06,122.32,121.8,121.892,29823496,23606122
2011-12-16 15:30,121.57,121.88,121.54,121.59,28330996,23431078
2011-12-16 14:30,121.46,121.87,121.4,121.57,17380548,23955900
2011-12-16 13:30,121.78,121.9,121.42,121.46,15960738,24238298
2011-12-16 12:30,121.75,121.89,121.3,121.78,31004928,24510854
2011-12-16 11:30,122.51,122.56,121.73,121.74,23678352,23944388
2011-12-16 10:30,122.68,122.8,122.47,122.51,16191904,24112452
2011-12-16 9:30,122.23,122.95,122.07,122.68,45687480,25871932
2011-12-15 15:30,122.375,122.54,122.02,122.18,26145162,25887712
2011-12-15 14:30,122.31,122.55,122.07,122.37,20460170,27192354
2011-12-15 13:30,122.47,122.66,122.19,122.31,16726760,27302280
2011-12-15 12:30,122.7,122.77,122.39,122.4773,13865964,27082068
2011-12-15 11:30,122.56,122.78,122.15,122.71,14816758,27049718
2011-12-15 10:30,122.57,122.61,121.99,122.55,23516894,28335112
2011-12-15 9:30,123.03,123.2,122.45,122.57,30501668,28992446
2011-12-14 15:30,121.96,122.1,121.64,121.71,27197840,29033412
2011-12-14 14:30,122.06,122.09,121.47,121.96,36203344,28653512
2011-12-14 13:30,122.5,122.58,121.72,122.07,21616510,27403014
2011-12-14 12:30,121.94,122.54,121.92,122.5,20049088,26833060
2011-12-14 11:30,121.77,122.1,121.53,121.94,22507932,27028848
2011-12-14 10:30,122.26,122.4,121.66,121.77,26199310,27078930
2011-12-14 9:30,122.56,123.03,121.83,122.25,42584112,27932424
2011-12-13 15:30,123.1,123.18,122.45,123.05,45924160,26889266
2011-12-13 14:30,124.531,124.55,123,123.1,45714812,25179380
2011-12-13 13:30,124.67,125.09,124.16,124.53,22109052,22922608
2011-12-13 12:30,124.69,124.87,124.47,124.67,13423578,22221878
2011-12-13 11:30,124.63,124.9,124.54,124.675,13380700,22860040
2011-12-13 10:30,125.01,125.17,124.24,124.64,34097672,24027884
2011-12-13 9:30,124.86,125.57,124.84,125.0199,33376924,24462070
2011-12-12 15:30,123.83,124.3,123.76,124.19,31116132,25346550
2011-12-12 14:30,123.6,123.9,123.34,123.825,21499348,24901844
2011-12-12 13:30,123.55,124.22,123.32,123.59,17445888,24415572
2011-12-12 12:30,123.48,124.01,123.29,123.55,13067206,24651940
2011-12-12 11:30,123.9,123.99,123.16,123.48,22985880,25363260
2011-12-12 10:30,123.9598,124.41,123.73,123.9,23259176,25710700
2011-12-12 9:30,124.95,124.97,123.81,123.96,39001708,26783856
2011-12-09 15:30,126.21,126.36,125.95,126.05,26936744,26729712
2011-12-09 14:30,126.09,126.37,125.92,126.21,20275876,26562164
2011-12-09 13:30,126.03,126.14,125.8,126.09,11863235,26242926
2011-12-09 12:30,125.77,126.11,125.72,126.02,11598108,26409700
2011-12-09 11:30,125.8375,126.08,125.58,125.76,22995998,27010724
2011-12-09 10:30,125.23,125.86,124.96,125.84,30898360,27120592
2011-12-09 9:30,124.51,125.55,124.4,125.24,40610480,27575696
2011-12-08 15:30,124.78,125.21,123.65,123.98,46644112,26272326
2011-12-08 14:30,124.55,124.93,124.134,124.78,24445544,25049942
2011-12-08 13:30,124.5,124.795,124.31,124.56,14205250,24096238
2011-12-08 12:30,125,125.03,124.26,124.5,20991436,24124026
2011-12-08 11:30,124.98,125.25,124.65,125,23736982,23577654
2011-12-08 10:30,125.32,125.83,124.9,124.98,28197496,23218562
2011-12-08 9:30,125.9,126.18,125.21,125.32,39356500,23315222
2011-12-07 15:30,126.43,127.26,126.3,126.73,38189572,22826858
2011-12-07 14:30,126.11,126.46,125.68,126.42,24423496,22461236
2011-12-07 13:30,126.34,126.37,125.86,126.1,15487320,23276354
2011-12-07 12:30,126.27,126.43,126,126.35,14364860,22964944
2011-12-07 11:30,125.86,126.32,125.79,126.28,20613444,22841612
2011-12-07 10:30,125.13,125.87,124.97,125.86,24644032,22837968
2011-12-07 9:30,125.84,125.86,124.98,125.12,37724920,24062330
2011-12-06 15:30,126.65,126.85,126.26,126.26,21059936,23476200
2011-12-06 14:30,126.35,127.11,126.34,126.645,28308352,23149938
2011-12-06 13:30,126.43,126.45,126.14,126.35,10139963,22489384
2011-12-06 12:30,126.13,126.45,125.99,126.43,14622080,22612366
2011-12-06 11:30,126.05,126.28,125.83,126.13,12795850,23426734
2011-12-06 10:30,126.41,126.56,126.01,126.05,18350596,24441272
2011-12-06 9:30,126.21,126.45,125.76,126.41,29647416,25648686
2011-12-05 15:30,125.54,126.25,125.47,126.24,32031042,25061446
2011-12-05 14:30,126.16,126.4,125.44,125.54,32705228,23977268
2011-12-05 13:30,126.94,127.06,125.86,126.1511,36650276,22829360
2011-12-05 12:30,126.85,127.18,126.85,126.945,10816175,21206006
2011-12-05 11:30,126.8643,127,126.73,126.86,12514881,21789130
2011-12-05 10:30,127.02,127.15,126.72,126.86,20558770,22745330
2011-12-05 9:30,126.84,127.1,126.47,127.01,43009464,24322012
2011-12-02 15:30,125.18,125.34,124.78,124.86,28932966,24729118
2011-12-02 14:30,125.4,125.46,125.08,125.18,16166000,24703712
2011-12-02 13:30,125.47,125.68,125.18,125.41,18400068,25424598
2011-12-02 12:30,125.58,125.8,125.36,125.471,11984683,25301598
2011-12-02 11:30,125.93,126.06,125.22,125.575,26837604,25736904
2011-12-02 10:30,126.42,126.5,125.61,125.93,28013904,26049828
2011-12-02 9:30,126.12,126.5,125.7,126.41,36461800,28228288
2011-12-01 15:30,125.25,125.27,124.7,124.96,20838832,27096136
2011-12-01 14:30,125.11,125.28,124.82,125.25,15768375,26829156
2011-12-01 13:30,124.87,125.34,124.86,125.12,15486614,26961638
2011-12-01 12:30,124.9,124.99,124.47,124.88,12299942,27034518
2011-12-01 11:30,124.58,124.95,124.43,124.89,19563034,27530546
2011-12-01 10:30,125.4,125.4,124.52,124.5802,26857890,27725548
2011-12-01 9:30,124.85,125.64,124.7099,125.39,44209012,29372510
2011-11-30 15:30,124.33,125.22,124.29,125.04,49116040,28285836
2011-11-30 14:30,124,124.42,123.82,124.33,28551876,26954864
2011-11-30 13:30,123.94,124.1,123.8,124,26979296,26123890
2011-11-30 12:30,124.12,124.26,123.92,123.94,16555072,25514836
2011-11-30 11:30,124.14,124.38,124,124.12,18514268,25404720
2011-11-30 10:30,123.98,124.5,123.94,124.14,31531464,25714768
2011-11-30 9:30,123.49,124.17,123.22,124.01,60690816,26539734
2011-11-29 15:30,120.37,120.59,119.95,120.05,19479520,22493680
2011-11-29 14:30,120.06,120.63,120,120.37,16834112,22204846
2011-11-29 13:30,120.38,120.39,119.77,120.069,17755628,22428654
2011-11-29 12:30,120.68,120.68,120.05,120.39,16579793,22237566
2011-11-29 11:30,120.52,121,120.3,120.67,19740380,23413856
2011-11-29 10:30,120.65,120.82,120.17,120.53,22488048,23967792
2011-11-29 9:30,120.05,120.86,119.61,120.65,51562328,24333994
2011-11-28 15:30,119.02,119.75,118.9,119.73,27908902,22260276
2011-11-28 14:30,119.65,119.68,118.82,119.02,29151462,21494978
2011-11-28 13:30,119.85,119.97,119.45,119.65,16087249,20836830
2011-11-28 12:30,119.68,119.88,119.41,119.845,17843492,21625784
2011-11-28 11:30,120,120.12,119.47,119.685,14903352,23344474
2011-11-28 10:30,119.98,120.18,119.77,119.995,23164972,23755484
2011-11-28 9:30,119.54,120.12,119.31,119.98,43905960,23669368
2011-11-25 13:30,116.34,116.34,116.34,116.34,0,21735144
2011-11-25 12:30,116.76,116.85,116.2,116.34,15147003,23184336
2011-11-25 11:30,117.2795,117.44,116.46,116.76,20191234,24954220
2011-11-25 10:30,117.37,117.68,117.24,117.2787,14889313,25865532
2011-11-25 9:30,116.38,117.7,116.33,117.361,34224144,27448084
2011-11-23 15:30,117.075,117.58,116.56,116.6,28049410,26805806
2011-11-23 14:30,116.85,117.43,116.79,117.075,27981100,26988134
2011-11-23 13:30,117.47,117.54,116.69,116.856,20456542,26393376
2011-11-23 12:30,117.06,117.55,116.93,117.47,16429447,26088702
2011-11-23 11:30,116.887,117.34,116.71,117.0565,19279236,26696578
2011-11-23 10:30,117.17,117.45,116.86,116.87,27921564,27765894
2011-11-23 9:30,118.07,118.21,117.08,117.18,43623832,28911884
2011-11-22 15:30,119.28,119.47,119.07,119.19,21068488,27852884
2011-11-22 14:30,119.43,119.5,118.99,119.28,21873260,27589532
2011-11-22 13:30,119.7954,119.99,119.28,119.43,14892575,27391436
2011-11-22 12:30,119.2671,120.1,119.19,119.8,21737884,27630156
2011-11-22 11:30,118.85,119.83,118.52,119.2671,41695264,27695268
2011-11-22 10:30,119.771,119.81,118.66,118.85,33860916,26539342
2011-11-22 9:30,119.4,120.03,119.165,119.78,38627600,27671136
2011-11-21 15:30,120.03,120.26,119.61,119.63,24589984,27499112
2011-11-21 14:30,119.5,120.18,119.27,120.04,30784312,28129336
2011-11-21 13:30,119.23,119.79,118.85,119.51,19059730,28293924
2011-11-21 12:30,118.915,119.48,118.85,119.235,15886442,30690262
2011-11-21 11:30,119.1125,119.26,118.65,118.91,25547584,31100124
2011-11-21 10:30,119.54,119.589,118.75,119.12,35318976,32000412
2011-11-21 9:30,120.2,120.35,119.32,119.55,45111428,32774874
2011-11-18 15:30,122.02,122.24,121.88,121.979,27738812,33118538
2011-11-18 14:30,122.26,122.44,121.92,122.02,17118216,33276262
2011-11-18 13:30,122.17,122.59,122.07,122.26,18901808,33400572
2011-11-18 12:30,121.8425,122.24,121.8,122.17,18473378,32991838
2011-11-18 11:30,122.31,122.39,121.47,121.8401,22714582,33017032
2011-11-18 10:30,122.02,122.75,121.95,122.31,24356360,33187588
2011-11-18 9:30,122.5,122.65,121.73,122.02,50837816,33944304
2011-11-17 15:30,121.68,122.2,121.23,122.18,36047256,31939462
2011-11-17 14:30,121.58,122.03,121.36,121.68,34043344,30715178
2011-11-17 13:30,122.01,122.08,121.26,121.58,33253132,29615788
2011-11-17 12:30,122.93,122.949,121.47,122.02,55004784,28701870
2011-11-17 11:30,123.52,123.9,122.92,122.9285,22034376,26287204
2011-11-17 10:30,123.85,124.16,123.25,123.5,39051908,26311770
2011-11-17 9:30,123.85,123.96,122.97,123.85,46935896,26118688
2011-11-16 15:30,124.79,124.8,123.9,124.05,50266388,24234396
2011-11-16 14:30,126.01,126.11,124.78,124.79,30104700,21937840
2011-11-16 13:30,126,126.34,125.83,126.01,18982844,20703114
2011-11-16 12:30,125.37,126.03,125.36,126.01,12770817,20231756
2011-11-16 11:30,125.76,125.87,125.3,125.38,18851284,20837634
2011-11-16 10:30,124.97,126,124.83,125.77,25272924,20996906
2011-11-16 9:30,124.81,125.39,124.65,124.96,35707072,21082392
2011-11-15 15:30,126.705,126.75,126.05,126.083,20765194,20152460
2011-11-15 14:30,126.195,126.74,126.18,126.71,17682996,20004796
2011-11-15 13:30,126.15,126.55,126.14,126.19,17552502,19582472
2011-11-15 12:30,125.67,126.29,125.62,126.15,19544376,19217798
2011-11-15 11:30,125.01,125.72,124.72,125.67,18784788,18968568
2011-11-15 10:30,125.33,125.7,124.82,125.01,22402856,19574202
2011-11-15 9:30,125.17,125.87,124.98,125.34,36155684,20715772
2011-11-14 15:30,125.33,125.67,125.32,125.46,18671500,19722522
2011-11-14 14:30,125.225,125.4,124.92,125.32,15818056,20188992
2011-11-14 13:30,125.47,125.61,125.22,125.23,11583829,20481018
2011-11-14 12:30,125.21,125.49,125.03,125.46,11912475,21435178
2011-11-14 11:30,125.99,126.22,125.08,125.21,21858980,22422956
2011-11-14 10:30,126.039,126.27,125.6,125.99,21240362,23152312
2011-11-14 9:30,126.19,126.36,125.57,126.05,26555208,24910790
2011-11-11 15:30,126.63,126.72,126.34,126.67,21758102,26299308
2011-11-11 14:30,126.78,126.9,126.35,126.63,18550212,27490968
2011-11-11 13:30,126.73,126.87,126.61,126.77,11348138,29599088
2011-11-11 12:30,126.67,126.94,126.51,126.725,12082393,30182910
2011-11-11 11:30,126.79,126.9,126.56,126.68,15805933,30796060
2011-11-11 10:30,126.43,126.99,126.42,126.79,27869312,32316974
2011-11-11 9:30,125.83,126.49,125.79,126.42,39526392,33887372
2011-11-10 15:30,124.36,124.56,123.99,124.32,21256928,33156724
2011-11-10 14:30,124.18,124.51,123.75,124.36,25668556,33597672
2011-11-10 13:30,124.61,124.82,124.09,124.18,20198440,34223432
2011-11-10 12:30,123.99,124.94,123.65,124.61,25896228,33854820
2011-11-10 11:30,123.69,124.47,123.57,123.985,26729142,33277980
2011-11-10 10:30,123.59,123.89,123.02,123.68,32799336,33615636
2011-11-10 9:30,124.79,124.85,123.58,123.58,47617532,34297684
2011-11-09 15:30,123.6,123.61,122.94,123.19,47382988,32572712
2011-11-09 14:30,123.24,123.91,123.04,123.6,39633004,30882786
2011-11-09 13:30,124.61,124.64,122.86,123.24,50172008,29904946
2011-11-09 12:30,124.8028,125.21,124.47,124.61,20105472,27449678
2011-11-09 11:30,125.1801,125.47,124.74,124.81,21279620,27865966
2011-11-09 10:30,124.42,125.39,124.17,125.18,38619664,28465694
2011-11-09 9:30,124.89,125.18,124.32,124.42,51425288,28453630
2011-11-08 15:30,127.69,128.02,127.64,127.88,28566664,26725186
2011-11-08 14:30,127.48,127.71,127.2,127.69,27871140,26030524
2011-11-08 13:30,126.45,127.49,126.38,127.48,35054932,25533896
2011-11-08 12:30,126.2695,126.51,126,126.4499,14669279,24465062
2011-11-08 11:30,125.995,126.43,125.79,126.2662,17243622,25203602
2011-11-08 10:30,126.36,126.75,125.71,126,31793992,26456586
2011-11-08 9:30,126.92,127.39,126.17,126.37,43030056,27019858
2011-11-07 15:30,125.73,126.39,125.69,126.27,21742964,26330032
2011-11-07 14:30,125.588,126.15,125.46,125.73,22034084,26429382
2011-11-07 13:30,124.86,125.7,124.7,125.59,24965392,27077010
2011-11-07 12:30,124.37,124.88,124.2,124.86,13342995,26866674
2011-11-07 11:30,124.77,125.05,124.3,124.37,26349808,27390822
2011-11-07 10:30,125.29,125.34,124.62,124.77,30275536,28292592
2011-11-07 9:30,125.39,126.16,125.27,125.29,38438688,30532142
2011-11-04 15:30,125.14,125.63,125.1,125.43,25498624,30246596
2011-11-04 14:30,125.56,125.66,124.905,125.15,18146748,30540156
2011-11-04 13:30,125.21,125.7,125.11,125.5601,20421720,31102828
2011-11-04 12:30,124.86,125.27,124.44,125.22,19022416,32324170
2011-11-04 11:30,124.46,124.9,124.29,124.86,25747378,32265380
2011-11-04 10:30,124.43,124.66,124.01,124.46,36038376,32620580
2011-11-04 9:30,125.23,125.52,124.34,124.43,40243092,32658764
2011-11-03 15:30,126.22,126.5,126.03,126.25,32682648,33372724
2011-11-03 14:30,125.81,126.26,125.63,126.215,23233222,33913104
2011-11-03 13:30,125.58,126.21,125.5,125.8,31748496,36203620
2011-11-03 12:30,125.27,125.83,124.89,125.58,21810364,36638952
2011-11-03 11:30,125.2,125.33,124.83,125.27,21205204,38124036
2011-11-03 10:30,124.38,125.28,124.3,125.19,39876380,39246020
2011-11-03 9:30,125.27,125.42,123.595,124.38,63868784,42005332
2011-11-02 15:30,123.96,124.12,123.52,123.99,34155496,40654496
2011-11-02 14:30,123.12,124.22,123.03,123.96,29902004,40454256
2011-11-02 13:30,123.07,123.47,122.8,123.13,26586828,39565696
2011-11-02 12:30,123.95,124.24,122.7905,123.0616,38741868,38787104
2011-11-02 11:30,124.205,124.23,123.77,123.91,18140548,37368404
2011-11-02 10:30,123.78,124.4,123.47,124.2,31075384,37599320
2011-11-02 9:30,123.83,124.02,123.28,123.78,36611136,38097892
2011-11-01 15:30,122.49,123.08,121.68,122.002,50952488,37513056
2011-11-01 14:30,123.3,123.47,122.15,122.5,40788328,35472492
2011-11-01 13:30,122.59,123.51,122.39,123.3,57591012,33710952
2011-11-01 12:30,122.06,122.71,121.64,122.59,38278436,30953368
2011-11-01 11:30,122.76,122.82,121.65,122.06,44086620,30190976
2011-11-01 10:30,123.15,123.43,122.6,122.77,38034992,28897488
2011-11-01 9:30,122.03,123.27,121.52,123.1475,81266080,29063478
2011-10-31 15:30,126.06,126.38,125.32,125.46,43606208,27462450
2011-10-31 14:30,126.96,127.01,126.03,126.06,31151906,27480934
2011-10-31 13:30,126.74,127.25,126.73,126.95,16573577,27369630
2011-10-31 12:30,126.48,126.94,126.42,126.7345,14907990,27769618
2011-10-31 11:30,126.82,127.07,126.47,126.49,17461352,29005442
2011-10-31 10:30,126.89,127.26,126.69,126.82,21604274,30237066
2011-10-31 9:30,127.16,127.255,126.7,126.8987,38553960,33210002
2011-10-28 15:30,128.43,128.85,128.24,128.69,27838636,32643440
2011-10-28 14:30,128.255,128.62,128.21,128.44,20344024,33078092
2011-10-28 13:30,128.55,128.58,128.14,128.27,14365228,35183656
2011-10-28 12:30,128.01,128.65,128,128.55,16227239,35201228
2011-10-28 11:30,128.56,128.73,127.97,128,26842548,35540388
2011-10-28 10:30,128.17,128.72,128.1,128.57,24684312,36480128
2011-10-28 9:30,128,128.44,127.8,128.16,40524840,38291004
2011-10-27 15:30,129.09,129.21,127.98,128.53,57250664,37768256
2011-10-27 14:30,128.7,129.42,128.57,129.09,43883452,35728204
2011-10-27 13:30,128.19,128.78,128.15,128.7,29482342,34309336
2011-10-27 12:30,127.85,128.31,127.75,128.2,22573400,33407696
2011-10-27 11:30,127.2,128.08,127.09,127.85,33445362,33189692
2011-10-27 10:30,126.78,127.33,126.61,127.2,35935708,33137054
2011-10-27 9:30,127.63,127.8,126.67,126.77,66198304,36353108
2011-10-26 15:30,124.39,124.77,124.05,124.31,30055552,34045328
2011-10-26 14:30,123.92,124.45,123.81,124.39,34358416,33647096
2011-10-26 13:30,122.99,124.22,122.9845,123.91,51927496,32500842
2011-10-26 12:30,123.08,123.24,122.62,122.99,14628789,30002270
2011-10-26 11:30,122.86,123.36,122.85,123.09,21314612,30368200
2011-10-26 10:30,123.4675,123.5,122.21,122.85,40938672,30767144
2011-10-26 9:30,124.35,124.53,123.14,123.46,51847456,30528820
2011-10-25 15:30,123.54,123.76,122.78,123.04,32683614,29709264
2011-10-25 14:30,123.73,124.22,123.4,123.53,26649858,29107696
2011-10-25 13:30,124.22,124.32,123.66,123.73,22600456,28947564
2011-10-25 12:30,124.57,124.62,124.07,124.23,15957746,28904244
2011-10-25 11:30,123.89,124.64,123.78,124.56,19303344,28892190
2011-10-25 10:30,124.43,124.72,123.7,123.89,32655788,29843922
2011-10-25 9:30,124.89,124.95,123.33,124.43,84176528,30824990
2011-10-24 15:30,125.16,125.63,125.09,125.49,31581584,26656516
2011-10-24 14:30,125.42,125.78,125.12,125.165,24082092,26414740
2011-10-24 13:30,125.42,125.8,125.24,125.41,17164608,26854314
2011-10-24 12:30,125.42,125.5,125.05,125.43,14448897,28076596
2011-10-24 11:30,125.46,125.59,125.25,125.42,20117740,28928140
2011-10-24 10:30,125.07,125.52,124.85,125.46,27298792,30123902
2011-10-24 9:30,124.17,125.16,124.06,125.06,37363788,31890606
2011-10-21 15:30,123.48,123.97,123.24,123.9,39554132,31219472
2011-10-21 14:30,123.19,123.69,123.01,123.48,23660100,31390620
2011-10-21 13:30,122.855,123.34,122.72,123.19,24247868,32226846
2011-10-21 12:30,123.56,123.58,122.82,122.86,21950664,31555662
2011-10-21 11:30,123.64,123.88,123.43,123.555,15776927,31259304
2011-10-21 10:30,123.98,124.12,123.39,123.65,33579328,31760684
2011-10-21 9:30,123.09,124.03,122.94,123.98,47371816,32073300
2011-10-20 15:30,121.34,121.86,121.22,121.65,21649416,33118256
2011-10-20 14:30,121.25,122.1,121.13,121.33,27954940,36392032
2011-10-20 13:30,121.39,121.62,120.87,121.24,30675688,35524352
2011-10-20 12:30,120.15,121.71,120.1,121.395,35498848,34562264
2011-10-20 11:30,120.59,120.82,119.82,120.14,27222058,33798424
2011-10-20 10:30,121.26,121.55,120.21,120.59,38054160,34078972
2011-10-20 9:30,121.43,121.81,120.87,121.26,53799368,34711028
2011-10-19 15:30,120.97,121.43,120.71,121.13,27296762,33052470
2011-10-19 14:30,121.26,121.74,120.85,120.96,42121352,32820574
2011-10-19 13:30,122.51,122.54,121.24,121.2646,36203508,31179386
2011-10-19 12:30,122.62,122.84,122.42,122.51,14180100,29886510
2011-10-19 11:30,122.8,123.02,122.31,122.609,17505292,29978854
2011-10-19 10:30,123.07,123.08,122.47,122.8,23297622,30410448
2011-10-19 9:30,122.38,123.08,122.08,123.07,38268560,31307562
2011-10-18 15:30,122.52,123.2,122.18,122.58,63046168,31054782
2011-10-18 14:30,121.725,123.5,121.43,122.52,70756056,28083402
2011-10-18 13:30,121.37,121.83,121.23,121.73,14939728,24221434
2011-10-18 12:30,121.05,121.635,121.02,121.36,16244355,24052420
2011-10-18 11:30,120.4058,121.34,120.39,121.0566,24041288,23936342
2011-10-18 10:30,120.23,120.93,120.155,120.41,31430288,24105544
2011-10-18 9:30,120.14,120.47,119.2,120.23,47534972,25266088
2011-10-17 15:30,120.49,120.74,119.93,120.22,28921000,23671144
2011-10-17 14:30,120.39,120.759,120.03,120.4916,23818324,23534386
2011-10-17 13:30,120.75,120.76,120.27,120.4,17503528,23270488
2011-10-17 12:30,120.99,121,120.5,120.76,16810382,23492152
2011-10-17 11:30,121.36,121.43,120.75,120.975,15565243,23590788
2011-10-17 10:30,121.09,121.39,120.87,121.36,23979196,24960978
2011-10-17 9:30,121.99,122.06,121.09,121.1,36754356,26660372
2011-10-14 15:30,122.21,122.6,121.94,122.57,34476860,27291932
2011-10-14 14:30,121.89,122.23,121.67,122.2,18475466,27885556
2011-10-14 13:30,121.65,121.97,121.3,121.89,12826521,28313232
2011-10-14 12:30,121.42,121.82,121.38,121.65,12404511,28896572
2011-10-14 11:30,121.32,121.58,121.23,121.4199,14503198,29343050
2011-10-14 10:30,121.48,121.85,121.26,121.33,26579316,30414766
2011-10-14 9:30,121.91,122.28,121.48,121.49,48838460,32224410
2011-10-13 15:30,120.21,120.59,120.01,120.49,23610804,30748878
2011-10-13 14:30,120.02,120.87,119.965,120.2167,26869628,30779786
2011-10-13 13:30,120.13,120.36,119.91,120.02,19859860,30331458
2011-10-13 12:30,119.43,120.21,119.32,120.13,20828476,30199742
2011-10-13 11:30,119.34,119.87,119.32,119.4399,18289922,30052682
2011-10-13 10:30,119.65,119.96,119.12,119.34,36118108,30947668
2011-10-13 9:30,120.04,120.07,119.32,119.65,49470092,31380014
2011-10-12 15:30,121.38,121.64,120.67,120.77,46227768,30709574
2011-10-12 14:30,121.81,122.14,121.12,121.37,43381216,29244890
2011-10-12 13:30,121.61,121.95,121.45,121.81,24890604,27101024
2011-10-12 12:30,121.33,121.92,121.28,121.62,21576614,26476400
2011-10-12 11:30,121.3,121.5,121.05,121.33,19101676,25984972
2011-10-12 10:30,121.19,121.51,120.98,121.3,30578960,27241338
2011-10-12 9:30,120.6,121.39,120.33,121.181,53723960,28234634
2011-10-11 15:30,119.46,119.93,119.445,119.69,26705488,27497664
2011-10-11 14:30,119.425,119.9,119.23,119.46,24074424,27724634
2011-10-11 13:30,119.69,119.92,119.36,119.43,20144696,27705564
2011-10-11 12:30,119.76,119.8,119.16,119.67,17884124,28346464
2011-10-11 11:30,119.425,119.96,119.2922,119.75,18622572,29575918
2011-10-11 10:30,119.66,120.04,119.31,119.43,31714708,30569714
2011-10-11 9:30,118.87,119.66,118.75,119.66,42603308,32114780
2011-10-10 15:30,118.39,119.63,118.25,119.59,39413484,31639886
2011-10-10 14:30,118.99,119.06,118.24,118.39,24257504,30863660
2011-10-10 13:30,119.06,119.1005,118.75,118.99,11223235,30765982
2011-10-10 12:30,118.94,119.23,118.73,119.06,15521236,31368402
2011-10-10 11:30,118.88,119.03,118.76,118.94,14205215,32242608
2011-10-10 10:30,118.79,119.11,118.65,118.88,37947164,33706588
2011-10-10 9:30,117.68,118.94,117.67,118.7989,45478396,34567528
2011-10-07 15:30,116.915,117.03,115.46,115.72,42669416,34432712
2011-10-07 14:30,115.76,116.97,115.63,116.915,30110020,34068204
2011-10-07 13:30,115.54,116.2,115.06,115.76,23788388,33632200
2011-10-07 12:30,115.79,115.94,115.09,115.54,29758182,33512486
2011-10-07 11:30,116.34,116.64,115.37,115.79,36325936,33006564
2011-10-07 10:30,117,117.16,115.9,116.34,33529504,33225664
2011-10-07 9:30,117.17,117.245,116.34,117,54890700,35337928
2011-10-06 15:30,115.47,116.66,115.45,116.51,35479924,36296104
2011-10-06 14:30,116.03,116.11,115.39,115.47,27770092,37367944
2011-10-06 13:30,115.46,116.22,115.16,116.04,22792308,37719360
2011-10-06 12:30,115.865,115.96,115.34,115.46,20259556,38268324
2011-10-06 11:30,115.35,116.07,115.34,115.85,28634316,39909324
2011-10-06 10:30,114.89,115.45,114.7,115.35,36164940,42515644
2011-10-06 9:30,114.36,115.01,113.51,114.88,50861252,47117632
2011-10-05 15:30,113.84,114.72,113.81,114.48,43456152,47037972
2011-10-05 14:30,113.79,114.02,113.25,113.84,37201764,47027656
2011-10-05 13:30,113.4,113.96,113.16,113.785,23569964,47593408
2011-10-05 12:30,112.63,113.46,112.38,113.41,21992686,48546052
2011-10-05 11:30,112.98,113.42,112.61,112.64,22169374,48818892
2011-10-05 10:30,112.39,113.5,112.36,112.98,39612428,50065720
2011-10-05 9:30,112.62,112.95,111.58,112.39,65213444,51706376
2011-10-04 15:30,109.18,112.58,109.15,112.23,69263344,51056488
2011-10-04 14:30,108.9,109.43,107.89,109.18,51557512,48915476
